unit_key	command_stars
ntw3_inf_line_144_050_2967_tow_021_com_1511	1
ntw3_inf_line_144_059_2968_com_1513	1
ntw3_inf_line_144_059_2968_tow_021_com_1513	1
ntw3_inf_line_144_069_2969_com_1514	1
ntw3_inf_line_144_069_2969_tow_021_com_1514	1
ntw3_inf_line_145_001_2971_com_1517	2
ntw3_inf_line_145_001_2971_tow_021_com_1517	2
ntw3_inf_line_145_001_2986_com_1534	2
ntw3_inf_line_145_001_2986_tow_021_com_1534	2
ntw3_inf_line_145_002_2972_com_1518	2
ntw3_inf_line_145_002_2972_tow_021_com_1518	2
ntw3_inf_line_145_002_2984_com_1533	1
ntw3_inf_line_145_002_2984_tow_021_com_1533	1
ntw3_inf_line_145_002_2987_com_1535	2
ntw3_inf_line_145_002_2987_tow_021_com_1535	2
ntw3_inf_line_145_002_2992_com_1537	1
ntw3_inf_line_145_002_2992_tow_021_com_1537	1
ntw3_inf_line_145_003_2993_com_1539	2
ntw3_inf_line_145_003_2993_tow_021_com_1539	2
ntw3_inf_line_145_004_2980_com_1528	2
ntw3_inf_line_145_004_2980_com_1529	1
ntw3_inf_line_145_004_2980_tow_021_com_1528	2
ntw3_inf_line_145_004_2980_tow_021_com_1529	1
ntw3_inf_line_145_005_2981_com_1530	1
ntw3_inf_line_145_005_2981_com_1531	1
ntw3_inf_line_145_005_2981_tow_021_com_1530	1
ntw3_inf_line_145_005_2981_tow_021_com_1531	1
ntw3_inf_line_145_005_2990_com_1536	2
ntw3_inf_line_145_005_2990_tow_021_com_1536	2
ntw3_inf_line_145_007_2978_com_1524	4
ntw3_inf_line_145_007_2978_com_1525	3
ntw3_inf_line_145_007_2978_com_1526	2
ntw3_inf_line_145_007_2978_tow_021_com_1524	4
ntw3_inf_line_145_007_2978_tow_021_com_1525	3
ntw3_inf_line_145_007_2978_tow_021_com_1526	2
ntw3_inf_line_145_042_2975_com_1521	2
ntw3_inf_line_145_042_2975_tow_021_com_1521	2
ntw3_inf_line_145_056_2976_com_1522	2
ntw3_inf_line_145_056_2976_tow_021_com_1522	2
ntw3_inf_line_145_067_2977_com_1523	1
ntw3_inf_line_145_067_2977_tow_021_com_1523	1
ntw3_inf_line_145_113_2973_com_1519	1
ntw3_inf_line_145_113_2973_tow_021_com_1519	1
ntw3_inf_line_145_999_2995_com_1540	1
ntw3_inf_line_145_999_2995_tow_021_com_1540	1
ntw3_inf_line_146_120_2997_com_1542	1
ntw3_inf_line_146_120_2997_tow_021_com_1542	1
ntw3_inf_line_147_002_3002_com_1545	1
ntw3_inf_line_147_002_3002_tow_021_com_1545	1
ntw3_inf_line_147_003_3004_com_1547	3
ntw3_inf_line_147_003_3004_tow_021_com_1547	3
ntw3_inf_line_147_103_3000_com_1543	1
ntw3_inf_line_147_103_3000_tow_021_com_1543	1
ntw3_inf_line_147_999_0164_com_0115	2
ntw3_inf_line_147_999_0164_tow_021_com_0115	2
ntw3_inf_line_147_999_3005_com_1548	2
ntw3_inf_line_147_999_3005_tow_021_com_1548	2
ntw3_inf_line_147_999_3006_com_1549	2
ntw3_inf_line_147_999_3006_tow_021_com_1549	2
ntw3_inf_line_148_003_3019_com_1565	1
ntw3_inf_line_148_003_3019_tow_021_com_1565	1
ntw3_inf_line_148_004_3020_com_1566	2
ntw3_inf_line_148_004_3020_tow_021_com_1566	2
ntw3_inf_line_148_015_3008_com_1551	2
ntw3_inf_line_148_015_3008_com_1552	1
ntw3_inf_line_148_015_3008_tow_021_com_1551	2
ntw3_inf_line_148_015_3008_tow_021_com_1552	1
ntw3_inf_line_148_017_3009_com_1553	3
ntw3_inf_line_148_017_3009_com_1554	2
ntw3_inf_line_148_017_3009_tow_021_com_1553	3
ntw3_inf_line_148_017_3009_tow_021_com_1554	2
ntw3_inf_line_148_026_3010_com_1555	1
ntw3_inf_line_148_026_3010_tow_021_com_1555	1
ntw3_inf_line_148_036_3011_com_1556	1
ntw3_inf_line_148_036_3011_tow_021_com_1556	1
ntw3_inf_line_148_047_3012_com_1558	2
ntw3_inf_line_148_047_3012_tow_021_com_1558	2
ntw3_inf_line_148_086_3016_com_1562	2
ntw3_inf_line_148_086_3016_tow_021_com_1562	2
ntw3_inf_line_148_122_3007_com_1550	1
ntw3_inf_line_148_122_3007_tow_021_com_1550	1
ntw3_inf_line_149_001_5493_com_2896	2
ntw3_inf_line_149_001_5493_tow_022_com_2896	2
ntw3_inf_line_149_002_5494_com_2912	3
ntw3_inf_line_149_002_5494_tow_022_com_2912	3
ntw3_inf_line_149_008_5491_com_3094	2
ntw3_inf_line_149_008_5491_tow_022_com_3094	2
ntw3_inf_line_149_015_5480_com_2891	1
ntw3_inf_line_149_015_5480_tow_022_com_2891	1
ntw3_inf_line_149_022_5479_com_2890	3
ntw3_inf_line_149_022_5479_tow_022_com_2890	3
ntw3_inf_line_149_027_5470_com_2887	2
ntw3_inf_line_149_027_5470_tow_022_com_2887	2
ntw3_inf_line_149_036_5460_com_2899	2
ntw3_inf_line_149_036_5460_tow_022_com_2899	2
ntw3_inf_line_149_039_5467_com_2886	2
ntw3_inf_line_149_039_5467_tow_022_com_2886	2
ntw3_inf_line_149_050_5471_com_2902	1
ntw3_inf_line_149_050_5471_tow_022_com_2902	1
ntw3_inf_line_149_059_5472_com_2889	1
ntw3_inf_line_149_059_5472_tow_022_com_2889	1
ntw3_inf_line_149_065_5482_com_2893	1
ntw3_inf_line_149_065_5482_com_3091	3
ntw3_inf_line_149_065_5482_tow_022_com_2893	1
ntw3_inf_line_149_065_5482_tow_022_com_3091	3
ntw3_inf_line_149_076_5468_com_2907	5
ntw3_inf_line_149_076_5468_tow_022_com_2907	5
ntw3_inf_line_149_999_5496_com_2909	2
ntw3_inf_line_149_999_5496_tow_022_com_2909	2
ntw3_inf_line_150_007_5522_com_2974	2
ntw3_inf_line_150_007_5522_tow_022_com_2974	2
ntw3_inf_line_150_034_5506_com_2976	1
ntw3_inf_line_150_034_5506_tow_022_com_2976	1
ntw3_inf_line_150_040_5508_com_2967	2
ntw3_inf_line_150_040_5508_tow_022_com_2967	2
ntw3_inf_line_150_043_5519_com_2979	3
ntw3_inf_line_150_043_5519_tow_022_com_2979	3
ntw3_inf_line_150_055_5514_com_2978	3
ntw3_inf_line_150_055_5514_tow_022_com_2978	3
ntw3_inf_line_150_058_5515_com_2971	1
ntw3_inf_line_150_058_5515_tow_022_com_2971	1
ntw3_inf_line_150_064_5509_com_3097	1
ntw3_inf_line_150_064_5509_tow_022_com_3097	1
ntw3_inf_line_151_001_5592_com_3112	1
ntw3_inf_line_151_001_5592_tow_022_com_3112	1
ntw3_inf_line_151_001_5595_com_2856	2
ntw3_inf_line_151_001_5595_tow_022_com_2856	2
ntw3_inf_line_151_002_5590_com_2855	1
ntw3_inf_line_151_002_5590_tow_022_com_2855	1
ntw3_inf_line_151_028_5587_com_3110	1
ntw3_inf_line_151_028_5587_tow_022_com_3110	1
ntw3_inf_line_151_075_5586_com_2848	3
ntw3_inf_line_151_075_5586_tow_022_com_2848	3
ntw3_inf_line_151_123_5589_com_2845	1
ntw3_inf_line_151_123_5589_com_2853	3
ntw3_inf_line_151_123_5589_tow_022_com_2845	1
ntw3_inf_line_151_123_5589_tow_022_com_2853	3
ntw3_inf_line_151_999_5597_com_3116	1
ntw3_inf_line_151_999_5597_tow_022_com_3116	1
ntw3_inf_line_152_001_5542_com_2996	3
ntw3_inf_line_152_001_5542_tow_022_com_2996	3
ntw3_inf_line_152_001_5576_com_3001	2
ntw3_inf_line_152_001_5576_tow_022_com_3001	2
ntw3_inf_line_152_002_5577_com_3128	1
ntw3_inf_line_152_002_5577_tow_022_com_3128	1
ntw3_inf_line_152_003_5555_com_2999	1
ntw3_inf_line_152_003_5555_tow_022_com_2999	1
ntw3_inf_line_152_006_5574_com_2994	1
ntw3_inf_line_152_006_5574_tow_022_com_2994	1
ntw3_inf_line_152_007_5550_com_3123	1
ntw3_inf_line_152_007_5550_tow_022_com_3123	1
ntw3_inf_line_152_014_5544_com_2997	1
ntw3_inf_line_152_014_5544_tow_022_com_2997	1
ntw3_inf_line_152_044_5554_com_2991	2
ntw3_inf_line_152_044_5554_tow_022_com_2991	2
ntw3_inf_line_152_116_5551_com_2990	1
ntw3_inf_line_152_116_5551_tow_022_com_2990	1
ntw3_inf_line_152_117_5569_com_2993	3
ntw3_inf_line_152_117_5569_tow_022_com_2993	3
ntw3_inf_line_153_001_5601_com_3129	1
ntw3_inf_line_153_001_5601_tow_022_com_3129	1
ntw3_inf_line_153_001_5631_com_3138	1
ntw3_inf_line_153_001_5631_tow_022_com_3138	1
ntw3_inf_line_153_002_5602_com_2807	2
ntw3_inf_line_153_002_5602_tow_022_com_2807	2
ntw3_inf_line_153_004_5644_com_2822	1
ntw3_inf_line_153_004_5644_tow_022_com_2822	1
ntw3_inf_line_153_004_5655_com_2829	1
ntw3_inf_line_153_004_5655_tow_022_com_2829	1
ntw3_inf_line_153_006_5638_com_2820	2
ntw3_inf_line_153_006_5638_tow_022_com_2820	2
ntw3_inf_line_153_007_5652_com_2827	1
ntw3_inf_line_153_007_5652_tow_022_com_2827	1
ntw3_inf_line_153_010_5613_com_2812	1
ntw3_inf_line_153_010_5613_tow_022_com_2812	1
ntw3_inf_line_153_032_5640_com_2821	1
ntw3_inf_line_153_032_5640_tow_022_com_2821	1
ntw3_inf_line_153_060_5616_com_2814	3
ntw3_inf_line_153_060_5616_tow_022_com_2814	3
ntw3_inf_line_153_062_5634_com_2818	3
ntw3_inf_line_153_062_5634_tow_022_com_2818	3
ntw3_inf_line_153_101_5637_com_2819	1
ntw3_inf_line_153_101_5637_tow_022_com_2819	1
ntw3_inf_line_153_120_5650_com_2825	1
ntw3_inf_line_153_120_5650_tow_022_com_2825	1
ntw3_inf_line_154_002_5680_com_3151	1
ntw3_inf_line_154_002_5680_tow_022_com_3151	1
ntw3_inf_line_154_011_5665_com_2879	2
ntw3_inf_line_154_011_5665_tow_022_com_2879	2
ntw3_inf_line_154_023_5670_com_2881	1
ntw3_inf_line_154_023_5670_tow_022_com_2881	1
ntw3_inf_line_154_093_5663_com_2880	1
ntw3_inf_line_154_093_5663_tow_022_com_2880	1
ntw3_inf_line_154_102_5683_com_3152	1
ntw3_inf_line_154_102_5683_tow_022_com_3152	1
ntw3_inf_line_154_999_5684_com_2884	2
ntw3_inf_line_154_999_5684_tow_022_com_2884	2
ntw3_inf_line_155_009_5942_com_3337	2
ntw3_inf_line_155_014_3439_com_3325	2
ntw3_inf_line_155_020_3443_com_3327	1
ntw3_inf_line_155_034_5943_com_3336	1
ntw3_inf_line_155_042_3390_com_3324	2
ntw3_inf_line_156_001_3595_com_3346	1
ntw3_inf_line_156_001_3595_tow_030_com_3346	1
ntw3_inf_line_156_002_3597_com_3353	1
ntw3_inf_line_156_002_3597_tow_030_com_3353	1
ntw3_inf_line_156_003_3599_com_3348	2
ntw3_inf_line_156_003_3599_tow_030_com_3348	2
ntw3_inf_line_156_005_3603_com_3349	2
ntw3_inf_line_156_005_3603_tow_030_com_3349	2
ntw3_inf_line_156_006_3605_com_2773	1
ntw3_inf_line_156_006_3605_tow_030_com_2773	1
ntw3_inf_line_156_009_3611_com_3357	1
ntw3_inf_line_156_009_3611_tow_030_com_3357	1
ntw3_inf_line_157_004_3601_com_3360	1
ntw3_inf_line_157_004_3601_tow_030_com_3360	1
ntw3_inf_line_157_011_3591_com_3369	1
ntw3_inf_line_157_011_3591_tow_030_com_3369	1
ntw3_inf_line_157_012_3593_com_3368	1
ntw3_inf_line_157_012_3593_tow_030_com_3368	1
ntw3_inf_line_158_999_0232_com_3343	2
ntw3_inf_line_158_999_0232_tow_030_com_3343	2
ntw3_inf_line_159_028_5261_com_2520	1
ntw3_inf_line_159_028_5261_com_2521	2
ntw3_inf_line_159_028_5261_tow_031_com_2520	1
ntw3_inf_line_159_028_5261_tow_031_com_2521	2
ntw3_inf_line_159_032_5263_com_2518	4
ntw3_inf_line_159_032_5263_tow_031_com_2518	4
ntw3_inf_line_159_049_5262_com_2513	3
ntw3_inf_line_159_049_5262_tow_031_com_2513	3
ntw3_inf_line_159_999_5268_com_2497	2
ntw3_inf_line_159_999_5268_tow_031_com_2497	2
ntw3_inf_line_159_999_5269_com_2527	1
ntw3_inf_line_159_999_5269_tow_031_com_2527	1
ntw3_inf_line_160_004_5248_com_2489	3
ntw3_inf_line_160_004_5248_tow_031_com_2489	3
ntw3_inf_line_160_007_5177_com_2474	2
ntw3_inf_line_160_007_5177_com_2477	1
ntw3_inf_line_160_007_5177_tow_031_com_2474	2
ntw3_inf_line_160_007_5177_tow_031_com_2477	1
ntw3_inf_line_160_008_5178_com_2475	1
ntw3_inf_line_160_008_5178_tow_031_com_2475	1
ntw3_inf_line_160_013_5250_com_2488	2
ntw3_inf_line_160_013_5250_tow_031_com_2488	2
ntw3_inf_line_160_022_5249_com_2491	2
ntw3_inf_line_160_022_5249_tow_031_com_2491	2
ntw3_inf_line_160_033_5251_com_2493	4
ntw3_inf_line_160_033_5251_tow_031_com_2493	4
ntw3_inf_line_160_040_5179_com_2473	3
ntw3_inf_line_160_040_5179_tow_031_com_2473	3
ntw3_inf_line_160_043_5252_com_2495	2
ntw3_inf_line_160_043_5252_tow_031_com_2495	2
ntw3_inf_line_161_002_5165_com_2431	2
ntw3_inf_line_161_002_5165_tow_031_com_2431	2
ntw3_inf_line_161_003_5167_com_2424	3
ntw3_inf_line_161_003_5167_com_2426	1
ntw3_inf_line_161_003_5167_tow_031_com_2424	3
ntw3_inf_line_161_003_5167_tow_031_com_2426	1
ntw3_inf_line_161_027_5166_com_2425	4
ntw3_inf_line_161_027_5166_tow_031_com_2425	4
ntw3_inf_line_161_048_5164_com_2432	1
ntw3_inf_line_161_048_5164_tow_031_com_2432	1
ntw3_inf_line_161_062_5170_com_2427	2
ntw3_inf_line_161_062_5170_tow_031_com_2427	2
ntw3_inf_line_162_019_5156_com_2417	1
ntw3_inf_line_162_019_5156_tow_031_com_2417	1
ntw3_inf_line_162_034_5158_com_2412	2
ntw3_inf_line_162_034_5158_tow_031_com_2412	2
ntw3_inf_line_162_051_5155_com_2418	4
ntw3_inf_line_162_051_5155_tow_031_com_2418	4
ntw3_inf_line_162_061_5157_com_2419	2
ntw3_inf_line_162_061_5157_tow_031_com_2419	2
ntw3_inf_line_163_001_3029_com_1574	2
ntw3_inf_line_163_001_3029_tow_020_com_1574	2
ntw3_inf_line_163_002_3028_com_1573	1
ntw3_inf_line_163_002_3028_tow_020_com_1573	1
ntw3_inf_line_163_003_0169_com_0121	1
ntw3_inf_line_163_003_0169_tow_020_com_0121	1
ntw3_inf_line_163_003_3025_com_1570	1
ntw3_inf_line_163_003_3025_tow_020_com_1570	1
ntw3_inf_line_163_005_3027_com_1572	2
ntw3_inf_line_163_005_3027_tow_020_com_1572	2
ntw3_inf_line_163_007_3034_com_1580	1
ntw3_inf_line_163_007_3034_tow_020_com_1580	1
ntw3_inf_line_163_024_3039_com_1585	3
ntw3_inf_line_163_024_3039_tow_020_com_1585	3
ntw3_inf_line_163_029_3040_com_1586	3
ntw3_inf_line_163_029_3040_tow_020_com_1586	3
ntw3_inf_line_163_045_3032_com_1578	2
ntw3_inf_line_163_045_3032_tow_020_com_1578	2
ntw3_inf_line_163_048_3031_com_1576	4
ntw3_inf_line_163_048_3031_com_1577	3
ntw3_inf_line_163_048_3031_tow_020_com_1576	4
ntw3_inf_line_163_048_3031_tow_020_com_1577	3
ntw3_inf_line_163_053_3036_com_1582	1
ntw3_inf_line_163_053_3036_tow_020_com_1582	1
ntw3_inf_line_163_061_3038_com_1584	2
ntw3_inf_line_163_061_3038_tow_020_com_1584	2
ntw3_inf_line_163_083_3023_com_1569	2
ntw3_inf_line_163_083_3023_tow_020_com_1569	2
ntw3_inf_line_163_087_3035_com_1581	3
ntw3_inf_line_163_087_3035_tow_020_com_1581	3
ntw3_inf_line_163_088_3022_com_1568	4
ntw3_inf_line_163_088_3022_tow_020_com_1568	4
ntw3_inf_line_163_097_3033_com_1579	2
ntw3_inf_line_163_097_3033_tow_020_com_1579	2
ntw3_inf_line_164_001_3049_com_1598	3
ntw3_inf_line_164_001_3049_com_1599	2
ntw3_inf_line_164_001_3049_tow_020_com_1598	3
ntw3_inf_line_164_001_3049_tow_020_com_1599	2
ntw3_inf_line_164_007_3057_com_1607	1
ntw3_inf_line_164_007_3057_tow_020_com_1607	1
ntw3_inf_line_164_008_3058_com_1608	2
ntw3_inf_line_164_008_3058_tow_020_com_1608	2
ntw3_inf_line_164_013_3043_com_1589	1
ntw3_inf_line_164_013_3043_tow_020_com_1589	1
ntw3_inf_line_164_014_3044_com_1590	2
ntw3_inf_line_164_014_3044_tow_020_com_1590	2
ntw3_inf_line_164_015_3045_com_1592	1
ntw3_inf_line_164_015_3045_tow_020_com_1592	1
ntw3_inf_line_164_016_3046_com_1594	1
ntw3_inf_line_164_016_3046_tow_020_com_1594	1
ntw3_inf_line_164_018_3047_com_1595	3
ntw3_inf_line_164_018_3047_com_1596	1
ntw3_inf_line_164_018_3047_tow_020_com_1595	3
ntw3_inf_line_164_018_3047_tow_020_com_1596	1
ntw3_inf_line_164_019_3048_com_1597	2
ntw3_inf_line_164_019_3048_tow_020_com_1597	2
ntw3_inf_line_164_021_3050_com_1600	2
ntw3_inf_line_164_021_3050_tow_020_com_1600	2
ntw3_inf_line_164_023_3051_com_1601	1
ntw3_inf_line_164_023_3051_tow_020_com_1601	1
ntw3_inf_line_165_001_3067_com_1618	1
ntw3_inf_line_165_001_3067_tow_020_com_1618	1
ntw3_inf_line_165_002_3066_com_1617	1
ntw3_inf_line_165_002_3066_tow_020_com_1617	1
ntw3_inf_line_165_002_3068_com_1620	1
ntw3_inf_line_165_002_3068_tow_020_com_1620	1
ntw3_inf_line_165_999_3060_com_1610	1
ntw3_inf_line_165_999_3060_tow_020_com_1610	1
ntw3_inf_line_165_999_3061_com_1611	1
ntw3_inf_line_165_999_3061_tow_020_com_1611	1
ntw3_inf_line_165_999_3063_com_1613	1
ntw3_inf_line_165_999_3063_tow_020_com_1613	1
ntw3_inf_line_165_999_3064_com_1614	1
ntw3_inf_line_165_999_3064_tow_020_com_1614	1
ntw3_inf_line_165_999_3070_com_1622	1
ntw3_inf_line_165_999_3070_tow_020_com_1622	1
ntw3_inf_line_166_999_0170_com_0122	2
ntw3_inf_line_166_999_0170_tow_019_com_0122	2
ntw3_inf_line_166_999_0171_com_0124	3
ntw3_inf_line_166_999_0171_tow_019_com_0124	3
ntw3_inf_line_166_999_0172_com_0125	2
ntw3_inf_line_166_999_0172_tow_019_com_0125	2
ntw3_inf_line_166_999_3071_com_1623	3
ntw3_inf_line_166_999_3071_tow_019_com_1623	3
ntw3_inf_line_166_999_3073_com_1626	2
ntw3_inf_line_166_999_3073_tow_019_com_1626	2
ntw3_inf_line_166_999_3074_com_1628	1
ntw3_inf_line_166_999_3074_tow_019_com_1628	1
ntw3_inf_line_167_999_0173_com_0127	2
ntw3_inf_line_167_999_0173_com_0128	1
ntw3_inf_line_167_999_0173_tow_019_com_0127	2
ntw3_inf_line_167_999_0173_tow_019_com_0128	1
ntw3_inf_line_167_999_3076_com_1631	1
ntw3_inf_line_167_999_3076_tow_019_com_1631	1
ntw3_inf_line_167_999_3080_com_1633	3
ntw3_inf_line_167_999_3080_tow_019_com_1633	3
ntw3_inf_line_167_999_3082_com_1634	1
ntw3_inf_line_167_999_3082_tow_019_com_1634	1
ntw3_inf_line_167_999_3088_com_1637	1
ntw3_inf_line_167_999_3088_tow_019_com_1637	1
ntw3_inf_line_167_999_3089_com_1639	1
ntw3_inf_line_167_999_3089_tow_019_com_1639	1
ntw3_inf_line_167_999_4388_com_1886	3
ntw3_inf_line_167_999_4388_tow_019_com_1886	3
ntw3_inf_line_168_999_0174_com_0129	1
ntw3_inf_line_168_999_0174_tow_019_com_0129	1
ntw3_inf_line_168_999_3096_com_1645	1
ntw3_inf_line_168_999_3096_tow_019_com_1645	1
ntw3_inf_line_168_999_3097_com_1646	2
ntw3_inf_line_168_999_3097_tow_019_com_1646	2
ntw3_inf_line_168_999_3098_com_1648	1
ntw3_inf_line_168_999_3098_tow_019_com_1648	1
ntw3_inf_line_168_999_3100_com_1650	2
ntw3_inf_line_168_999_3100_tow_019_com_1650	2
ntw3_inf_line_168_999_3102_com_1652	1
ntw3_inf_line_168_999_3102_tow_019_com_1652	1
ntw3_inf_line_168_999_3103_com_1653	3
ntw3_inf_line_168_999_3103_tow_019_com_1653	3
ntw3_inf_line_169_999_3106_com_1656	1
ntw3_inf_line_169_999_3106_tow_019_com_1656	1
ntw3_inf_line_170_012_3108_com_1658	2
ntw3_inf_line_170_012_3108_tow_020_com_1658	2
ntw3_inf_line_171_001_5192_com_2549	2
ntw3_inf_line_171_001_5192_tow_049_com_2549	2
ntw3_inf_line_171_001_5206_com_2555	3
ntw3_inf_line_171_001_5206_tow_049_com_2555	3
ntw3_inf_line_171_002_5181_com_2551	1
ntw3_inf_line_171_002_5181_tow_049_com_2551	1
ntw3_inf_line_171_002_5221_com_2563	2
ntw3_inf_line_171_002_5221_tow_049_com_2563	2
ntw3_inf_line_171_003_5214_com_2559	2
ntw3_inf_line_171_003_5214_tow_049_com_2559	2
ntw3_inf_line_171_004_5210_com_2450	2
ntw3_inf_line_171_004_5210_tow_049_com_2450	2
ntw3_inf_line_171_005_5194_com_2548	2
ntw3_inf_line_171_005_5194_tow_049_com_2548	2
ntw3_inf_line_171_008_5223_com_2565	3
ntw3_inf_line_171_008_5223_tow_049_com_2565	3
ntw3_inf_line_171_009_5204_com_2448	1
ntw3_inf_line_171_009_5204_tow_049_com_2448	1
ntw3_inf_line_171_009_5207_com_2556	1
ntw3_inf_line_171_009_5207_tow_049_com_2556	1
ntw3_inf_line_171_011_5217_com_2564	1
ntw3_inf_line_171_011_5217_tow_049_com_2564	1
ntw3_inf_line_171_018_5239_com_2469	1
ntw3_inf_line_171_018_5239_tow_049_com_2469	1
ntw3_inf_line_171_019_5230_com_2462	1
ntw3_inf_line_171_019_5230_tow_049_com_2462	1
ntw3_inf_line_171_021_5205_com_2449	2
ntw3_inf_line_171_021_5205_tow_049_com_2449	2
ntw3_inf_line_171_036_5222_com_2455	1
ntw3_inf_line_171_036_5222_tow_049_com_2455	1
ntw3_inf_line_171_042_5185_com_2436	3
ntw3_inf_line_171_042_5185_tow_049_com_2436	3
ntw3_inf_line_171_045_5197_com_2442	4
ntw3_inf_line_171_045_5197_tow_049_com_2442	4
ntw3_inf_line_171_050_5188_com_2531	1
ntw3_inf_line_171_050_5188_tow_049_com_2531	1
ntw3_inf_line_171_053_5218_com_2453	1
ntw3_inf_line_171_053_5218_tow_049_com_2453	1
ntw3_inf_line_171_079_5186_com_2437	1
ntw3_inf_line_171_079_5186_tow_049_com_2437	1
ntw3_inf_line_171_083_5202_com_2445	3
ntw3_inf_line_171_083_5202_tow_049_com_2445	3
ntw3_inf_line_171_088_5199_com_2444	3
ntw3_inf_line_171_088_5199_tow_049_com_2444	3
ntw3_inf_line_171_092_5190_com_2438	2
ntw3_inf_line_171_092_5190_tow_049_com_2438	2
ntw3_inf_line_172_003_5276_com_2572	1
ntw3_inf_line_172_003_5276_tow_049_com_2572	1
ntw3_inf_line_172_004_5294_com_3547	2
ntw3_inf_line_172_004_5294_tow_049_com_3547	2
ntw3_inf_line_172_007_5286_com_2504	1
ntw3_inf_line_172_007_5286_com_2505	1
ntw3_inf_line_172_007_5286_tow_049_com_2504	1
ntw3_inf_line_172_007_5286_tow_049_com_2505	1
ntw3_inf_line_172_010_5295_com_2510	2
ntw3_inf_line_172_010_5295_tow_049_com_2510	2
ntw3_inf_line_172_014_5297_com_2582	1
ntw3_inf_line_172_014_5297_tow_049_com_2582	1
ntw3_inf_line_172_023_5287_com_2506	3
ntw3_inf_line_172_023_5287_tow_049_com_2506	3
ntw3_inf_line_172_023_5292_com_2580	1
ntw3_inf_line_172_023_5292_tow_049_com_2580	1
ntw3_inf_line_172_027_5288_com_2507	3
ntw3_inf_line_172_027_5288_tow_049_com_2507	3
ntw3_inf_line_172_031_5277_com_2573	2
ntw3_inf_line_172_031_5277_tow_049_com_2573	2
ntw3_inf_line_172_034_5283_com_2576	2
ntw3_inf_line_172_034_5283_tow_049_com_2576	2
ntw3_inf_line_172_057_5281_com_2501	3
ntw3_inf_line_172_057_5281_tow_049_com_2501	3
ntw3_inf_line_172_066_5279_com_2500	1
ntw3_inf_line_172_066_5279_tow_049_com_2500	1
ntw3_inf_line_172_097_5290_com_2508	2
ntw3_inf_line_172_097_5290_tow_049_com_2508	2
ntw3_inf_line_173_003_5305_com_2532	1
ntw3_inf_line_173_003_5305_tow_049_com_2532	1
ntw3_inf_line_173_028_5308_com_2535	2
ntw3_inf_line_173_028_5308_tow_049_com_2535	2
ntw3_inf_line_173_067_5310_com_2534	1
ntw3_inf_line_173_067_5310_tow_049_com_2534	1
ntw3_inf_line_173_087_5309_com_2536	3
ntw3_inf_line_173_087_5309_tow_049_com_2536	3
ntw3_inf_line_174_001_5560_com_2783	1
ntw3_inf_line_174_001_5560_tow_050_com_2783	1
ntw3_inf_line_174_002_5622_com_2798	2
ntw3_inf_line_174_002_5622_tow_050_com_2798	2
ntw3_inf_line_174_999_5546_com_2790	1
ntw3_inf_line_174_999_5546_tow_050_com_2790	1
ntw3_inf_line_174_999_5557_com_2785	1
ntw3_inf_line_174_999_5557_tow_050_com_2785	1
ntw3_inf_line_174_999_5632_com_2804	1
ntw3_inf_line_174_999_5632_tow_050_com_2804	1
ntw3_inf_line_175_001_5691_com_2837	3
ntw3_inf_line_175_001_5691_tow_050_com_2837	3
ntw3_inf_line_175_001_5695_com_2839	2
ntw3_inf_line_175_001_5695_tow_050_com_2839	2
ntw3_inf_line_175_001_5733_com_2863	3
ntw3_inf_line_175_001_5733_tow_050_com_2863	3
ntw3_inf_line_175_001_5740_com_2869	1
ntw3_inf_line_175_001_5740_tow_050_com_2869	1
ntw3_inf_line_175_002_5699_com_2843	2
ntw3_inf_line_175_002_5699_tow_050_com_2843	2
ntw3_inf_line_175_002_5702_com_2852	1
ntw3_inf_line_175_002_5702_tow_050_com_2852	1
ntw3_inf_line_175_002_5745_com_2833	2
ntw3_inf_line_175_002_5745_tow_050_com_2833	2
ntw3_inf_line_175_002_5747_com_2872	3
ntw3_inf_line_175_002_5747_tow_050_com_2872	3
ntw3_inf_line_175_999_5693_com_2832	1
ntw3_inf_line_175_999_5693_tow_050_com_2832	1
ntw3_inf_line_175_999_5714_com_2865	2
ntw3_inf_line_175_999_5714_tow_050_com_2865	2
ntw3_inf_line_175_999_5737_com_2861	1
ntw3_inf_line_175_999_5737_tow_050_com_2861	1
ntw3_inf_line_175_999_5741_com_2875	1
ntw3_inf_line_175_999_5741_tow_050_com_2875	1
ntw3_inf_line_176_002_5807_com_3163	2
ntw3_inf_line_176_002_5807_tow_050_com_3163	2
ntw3_inf_line_176_002_5867_com_3251	1
ntw3_inf_line_176_002_5867_tow_050_com_3251	1
ntw3_inf_line_176_999_5810_com_3168	3
ntw3_inf_line_176_999_5810_tow_050_com_3168	3
ntw3_inf_line_176_999_5814_com_3170	2
ntw3_inf_line_176_999_5814_tow_050_com_3170	2
ntw3_inf_line_176_999_5815_com_3234	1
ntw3_inf_line_176_999_5815_tow_050_com_3234	1
ntw3_inf_line_176_999_5817_com_3233	2
ntw3_inf_line_176_999_5817_tow_050_com_3233	2
ntw3_inf_line_176_999_5850_com_3237	1
ntw3_inf_line_176_999_5850_tow_050_com_3237	1
ntw3_inf_line_176_999_5852_com_3240	1
ntw3_inf_line_176_999_5852_tow_050_com_3240	1
ntw3_inf_line_176_999_5853_com_3238	3
ntw3_inf_line_176_999_5853_tow_050_com_3238	3
