key	faction	allowed
ntw3_inf_line_115_001_5413_com_2738	ntw3_ac_a08_x5_115	true
ntw3_inf_line_115_001_5413_tow_048	ntw3_tow_c08_x8_048	true
ntw3_inf_line_115_001_5413_tow_048_com_2738	ntw3_tow_c08_x8_048	true
ntw3_inf_line_115_002_5414	ntw3_ac_a08_x5_115	true
ntw3_inf_line_115_002_5414_com_2739	ntw3_ac_a08_x5_115	true
ntw3_inf_line_115_002_5414_tow_048	ntw3_tow_c08_x8_048	true
ntw3_inf_line_115_002_5414_tow_048_com_2739	ntw3_tow_c08_x8_048	true
ntw3_inf_line_115_003_5415	ntw3_ac_a08_x5_115	true
ntw3_inf_line_115_003_5415_com_2740	ntw3_ac_a08_x5_115	true
ntw3_inf_line_115_003_5415_tow_048	ntw3_tow_c08_x8_048	true
ntw3_inf_line_115_003_5415_tow_048_com_2740	ntw3_tow_c08_x8_048	true
ntw3_inf_line_115_005_5416	ntw3_ac_a08_x5_115	true
ntw3_inf_line_115_005_5416_com_2737	ntw3_ac_a08_x5_115	true
ntw3_inf_line_115_005_5416_tow_048	ntw3_tow_c08_x8_048	true
ntw3_inf_line_115_005_5416_tow_048_com_2737	ntw3_tow_c08_x8_048	true
ntw3_inf_line_115_006_5417	ntw3_ac_a08_x5_115	true
ntw3_inf_line_115_006_5417_com_2741	ntw3_ac_a08_x5_115	true
ntw3_inf_line_115_006_5417_com_2744	ntw3_ac_a08_x5_115	true
ntw3_inf_line_115_006_5417_tow_048	ntw3_tow_c08_x8_048	true
ntw3_inf_line_115_006_5417_tow_048_com_2741	ntw3_tow_c08_x8_048	true
ntw3_inf_line_115_006_5417_tow_048_com_2744	ntw3_tow_c08_x8_048	true
ntw3_inf_line_115_008_5418	ntw3_ac_a08_x5_115	true
ntw3_inf_line_115_008_5418_com_2742	ntw3_ac_a08_x5_115	true
ntw3_inf_line_115_008_5418_tow_048	ntw3_tow_c08_x8_048	true
ntw3_inf_line_115_008_5418_tow_048_com_2742	ntw3_tow_c08_x8_048	true
ntw3_inf_line_115_012_5419	ntw3_ac_a08_x5_115	true
ntw3_inf_line_115_012_5419_com_2743	ntw3_ac_a08_x5_115	true
ntw3_inf_line_115_012_5419_tow_048	ntw3_tow_c08_x8_048	true
ntw3_inf_line_115_012_5419_tow_048_com_2743	ntw3_tow_c08_x8_048	true
ntw3_inf_line_116_999_5981	ntw3_ac_a08_x6_116	true
ntw3_inf_line_116_999_5981_com_3419	ntw3_ac_a08_x6_116	true
ntw3_inf_line_116_999_5981_tow_048	ntw3_tow_c08_x8_048	true
ntw3_inf_line_116_999_5981_tow_048_com_3419	ntw3_tow_c08_x8_048	true
ntw3_inf_line_116_999_5982	ntw3_ac_a08_x6_116	true
ntw3_inf_line_116_999_5982_com_3420	ntw3_ac_a08_x6_116	true
ntw3_inf_line_116_999_5982_com_3421	ntw3_ac_a08_x6_116	true
ntw3_inf_line_116_999_5982_tow_048	ntw3_tow_c08_x8_048	true
ntw3_inf_line_116_999_5982_tow_048_com_3420	ntw3_tow_c08_x8_048	true
ntw3_inf_line_116_999_5982_tow_048_com_3421	ntw3_tow_c08_x8_048	true
ntw3_inf_line_116_999_5984	ntw3_ac_a08_x6_116	true
ntw3_inf_line_116_999_5984_com_3423	ntw3_ac_a08_x6_116	true
ntw3_inf_line_116_999_5984_tow_048	ntw3_tow_c08_x8_048	true
ntw3_inf_line_116_999_5984_tow_048_com_3423	ntw3_tow_c08_x8_048	true
ntw3_inf_line_116_999_5986	ntw3_ac_a08_x6_116	true
ntw3_inf_line_116_999_5986_com_3427	ntw3_ac_a08_x6_116	true
ntw3_inf_line_116_999_5986_tow_048	ntw3_tow_c08_x8_048	true
ntw3_inf_line_116_999_5986_tow_048_com_3427	ntw3_tow_c08_x8_048	true
ntw3_inf_line_116_999_5987	ntw3_ac_a08_x6_116	true
ntw3_inf_line_116_999_5987_com_3425	ntw3_ac_a08_x6_116	true
ntw3_inf_line_116_999_5987_tow_048	ntw3_tow_c08_x8_048	true
ntw3_inf_line_116_999_5987_tow_048_com_3425	ntw3_tow_c08_x8_048	true
ntw3_inf_line_116_999_5989	ntw3_ac_a08_x6_116	true
ntw3_inf_line_116_999_5989_com_3431	ntw3_ac_a08_x6_116	true
ntw3_inf_line_116_999_5989_com_3434	ntw3_ac_a08_x6_116	true
ntw3_inf_line_116_999_5989_tow_048	ntw3_tow_c08_x8_048	true
ntw3_inf_line_116_999_5989_tow_048_com_3431	ntw3_tow_c08_x8_048	true
ntw3_inf_line_116_999_5989_tow_048_com_3434	ntw3_tow_c08_x8_048	true
ntw3_inf_line_116_999_5990	ntw3_ac_a08_x6_116	true
ntw3_inf_line_116_999_5990_com_3430	ntw3_ac_a08_x6_116	true
ntw3_inf_line_116_999_5990_tow_048	ntw3_tow_c08_x8_048	true
ntw3_inf_line_116_999_5990_tow_048_com_3430	ntw3_tow_c08_x8_048	true
ntw3_inf_line_116_999_5991	ntw3_ac_a08_x6_116	true
ntw3_inf_line_116_999_5991_com_3432	ntw3_ac_a08_x6_116	true
ntw3_inf_line_116_999_5991_com_3435	ntw3_ac_a08_x6_116	true
ntw3_inf_line_116_999_5991_tow_048	ntw3_tow_c08_x8_048	true
ntw3_inf_line_116_999_5991_tow_048_com_3432	ntw3_tow_c08_x8_048	true
ntw3_inf_line_116_999_5991_tow_048_com_3435	ntw3_tow_c08_x8_048	true
ntw3_inf_line_116_999_5992	ntw3_ac_a08_x6_116	true
ntw3_inf_line_116_999_5992_com_3433	ntw3_ac_a08_x6_116	true
ntw3_inf_line_116_999_5992_tow_048	ntw3_tow_c08_x8_048	true
ntw3_inf_line_116_999_5992_tow_048_com_3433	ntw3_tow_c08_x8_048	true
ntw3_inf_line_117_002_2698	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_002_2698_com_1270	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_002_2698_com_3940	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_002_2698_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_002_2698_tow_028_com_1270	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_002_2698_tow_028_com_3940	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_007_2719	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_007_2719_com_1290	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_007_2719_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_007_2719_tow_028_com_1290	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_007_6542	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_007_6542_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_012_2687	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_012_2687_com_1250	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_012_2687_com_1251	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_012_2687_com_1252	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_012_2687_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_012_2687_tow_028_com_1250	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_012_2687_tow_028_com_1251	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_012_2687_tow_028_com_1252	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_017_2688	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_017_2688_com_1253	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_017_2688_com_1254	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_017_2688_com_1255	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_017_2688_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_017_2688_tow_028_com_1253	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_017_2688_tow_028_com_1254	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_017_2688_tow_028_com_1255	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_021_2689	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_021_2689_com_1256	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_021_2689_com_1257	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_021_2689_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_021_2689_tow_028_com_1256	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_021_2689_tow_028_com_1257	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_025_2690	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_025_2690_com_1258	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_025_2690_com_1259	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_025_2690_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_025_2690_tow_028_com_1258	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_025_2690_tow_028_com_1259	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_030_2691	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_030_2691_com_1260	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_030_2691_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_030_2691_tow_028_com_1260	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_033_2692	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_033_2692_com_1261	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_033_2692_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_033_2692_tow_028_com_1261	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_048_2693	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_048_2693_com_1262	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_048_2693_com_1263	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_048_2693_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_048_2693_tow_028_com_1262	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_048_2693_tow_028_com_1263	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_057_2694	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_057_2694_com_1264	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_057_2694_com_1265	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_057_2694_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_057_2694_tow_028_com_1264	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_057_2694_tow_028_com_1265	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_061_2695	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_061_2695_com_1266	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_061_2695_com_1267	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_061_2695_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_061_2695_tow_028_com_1266	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_061_2695_tow_028_com_1267	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_085_2696	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_085_2696_com_1268	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_085_2696_com_1269	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_085_2696_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_085_2696_tow_028_com_1268	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_085_2696_tow_028_com_1269	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_108_2684	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_108_2684_com_1247	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_108_2684_com_3941	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_108_2684_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_108_2684_tow_028_com_1247	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_108_2684_tow_028_com_3941	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_111_2685	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_111_2685_com_1248	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_111_2685_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_111_2685_tow_028_com_1248	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_127_2686	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_127_2686_com_1249	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_127_2686_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_127_2686_tow_028_com_1249	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_999_2697	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_999_2697_com_2252	ntw3_ac_a11_x5_117	true
ntw3_inf_line_117_999_2697_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_117_999_2697_tow_028_com_2252	ntw3_tow_a11_x8_028	true
ntw3_inf_line_118_001_2706	ntw3_ac_a11_x6_118	true
ntw3_inf_line_118_001_2706_com_1276	ntw3_ac_a11_x6_118	true
ntw3_inf_line_118_001_2706_tow_027	ntw3_tow_a11_x8_027	true
ntw3_inf_line_118_001_2706_tow_027_com_1276	ntw3_tow_a11_x8_027	true
ntw3_inf_line_118_002_2703	ntw3_ac_a11_x6_118	true
ntw3_inf_line_118_002_2703_com_1273	ntw3_ac_a11_x6_118	true
ntw3_inf_line_118_002_2703_tow_027	ntw3_tow_a11_x8_027	true
ntw3_inf_line_118_002_2703_tow_027_com_1273	ntw3_tow_a11_x8_027	true
ntw3_inf_line_118_002_2707	ntw3_ac_a11_x6_118	true
ntw3_inf_line_118_002_2707_com_1277	ntw3_ac_a11_x6_118	true
ntw3_inf_line_118_002_2707_tow_027	ntw3_tow_a11_x8_027	true
ntw3_inf_line_118_002_2707_tow_027_com_1277	ntw3_tow_a11_x8_027	true
ntw3_inf_line_118_003_1264	ntw3_ac_a11_x6_118	true
ntw3_inf_line_118_003_1264_com_0556	ntw3_ac_a11_x6_118	true
ntw3_inf_line_118_003_1264_tow_027	ntw3_tow_a11_x8_027	true
ntw3_inf_line_118_003_1264_tow_027_com_0556	ntw3_tow_a11_x8_027	true
ntw3_inf_line_118_003_2708	ntw3_ac_a11_x6_118	true
ntw3_inf_line_118_003_2708_com_3948	ntw3_ac_a11_x6_118	true
ntw3_inf_line_118_003_2708_tow_027	ntw3_tow_a11_x8_027	true
ntw3_inf_line_118_003_2708_tow_027_com_3948	ntw3_tow_a11_x8_027	true
ntw3_inf_line_118_004_2709	ntw3_ac_a11_x6_118	true
ntw3_inf_line_118_004_2709_com_3946	ntw3_ac_a11_x6_118	true
ntw3_inf_line_118_004_2709_com_3951	ntw3_ac_a11_x6_118	true
ntw3_inf_line_118_004_2709_tow_027	ntw3_tow_a11_x8_027	true
ntw3_inf_line_118_004_2709_tow_027_com_3946	ntw3_tow_a11_x8_027	true
ntw3_inf_line_118_004_2709_tow_027_com_3951	ntw3_tow_a11_x8_027	true
ntw3_inf_line_118_019_2702	ntw3_ac_a11_x6_118	true
ntw3_inf_line_118_019_2702_com_1271	ntw3_ac_a11_x6_118	true
ntw3_inf_line_118_019_2702_tow_027	ntw3_tow_a11_x8_027	true
ntw3_inf_line_118_019_2702_tow_027_com_1271	ntw3_tow_a11_x8_027	true
ntw3_inf_line_118_037_2704	ntw3_ac_a11_x6_118	true
ntw3_inf_line_118_037_2704_com_1274	ntw3_ac_a11_x6_118	true
ntw3_inf_line_118_037_2704_tow_027	ntw3_tow_a11_x8_027	true
ntw3_inf_line_118_037_2704_tow_027_com_1274	ntw3_tow_a11_x8_027	true
ntw3_inf_line_118_056_2705	ntw3_ac_a11_x6_118	true
ntw3_inf_line_118_056_2705_com_1275	ntw3_ac_a11_x6_118	true
ntw3_inf_line_118_056_2705_tow_027	ntw3_tow_a11_x8_027	true
ntw3_inf_line_118_056_2705_tow_027_com_1275	ntw3_tow_a11_x8_027	true
ntw3_inf_line_118_123_2699	ntw3_ac_a11_x6_118	true
ntw3_inf_line_118_123_2699_tow_027	ntw3_tow_a11_x8_027	true
ntw3_inf_line_118_124_2700	ntw3_ac_a11_x6_118	true
ntw3_inf_line_118_124_2700_tow_027	ntw3_tow_a11_x8_027	true
ntw3_inf_line_118_128_2701	ntw3_ac_a11_x6_118	true
ntw3_inf_line_118_128_2701_tow_027	ntw3_tow_a11_x8_027	true
ntw3_inf_line_119_001_2723	ntw3_ac_a11_x5_119	true
ntw3_inf_line_119_001_2723_com_1293	ntw3_ac_a11_x5_119	true
ntw3_inf_line_119_001_2723_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_119_001_2723_tow_028_com_1293	ntw3_tow_a11_x8_028	true
ntw3_inf_line_119_002_2718	ntw3_ac_a11_x5_119	true
ntw3_inf_line_119_002_2718_com_1289	ntw3_ac_a11_x5_119	true
ntw3_inf_line_119_002_2718_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_119_002_2718_tow_028_com_1289	ntw3_tow_a11_x8_028	true
ntw3_inf_line_119_002_2724	ntw3_ac_a11_x5_119	true
ntw3_inf_line_119_002_2724_com_2064	ntw3_ac_a11_x5_119	true
ntw3_inf_line_119_002_2724_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_119_002_2724_tow_028_com_2064	ntw3_tow_a11_x8_028	true
ntw3_inf_line_119_004_2715	ntw3_ac_a11_x5_119	true
ntw3_inf_line_119_004_2715_com_1284	ntw3_ac_a11_x5_119	true
ntw3_inf_line_119_004_2715_com_1285	ntw3_ac_a11_x5_119	true
ntw3_inf_line_119_004_2715_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_119_004_2715_tow_028_com_1284	ntw3_tow_a11_x8_028	true
ntw3_inf_line_119_004_2715_tow_028_com_1285	ntw3_tow_a11_x8_028	true
ntw3_inf_line_119_004_2725	ntw3_ac_a11_x5_119	true
ntw3_inf_line_119_004_2725_com_3943	ntw3_ac_a11_x5_119	true
ntw3_inf_line_119_004_2725_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_119_004_2725_tow_028_com_3943	ntw3_tow_a11_x8_028	true
ntw3_inf_line_119_006_2726	ntw3_ac_a11_x5_119	true
ntw3_inf_line_119_006_2726_com_3944	ntw3_ac_a11_x5_119	true
ntw3_inf_line_119_006_2726_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_119_006_2726_tow_028_com_3944	ntw3_tow_a11_x8_028	true
ntw3_inf_line_119_018_2713	ntw3_ac_a11_x5_119	true
ntw3_inf_line_119_018_2713_com_1281	ntw3_ac_a11_x5_119	true
ntw3_inf_line_119_018_2713_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_119_018_2713_tow_028_com_1281	ntw3_tow_a11_x8_028	true
ntw3_inf_line_119_046_2714	ntw3_ac_a11_x5_119	true
ntw3_inf_line_119_046_2714_com_1282	ntw3_ac_a11_x5_119	true
ntw3_inf_line_119_046_2714_com_1283	ntw3_ac_a11_x5_119	true
ntw3_inf_line_119_046_2714_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_119_046_2714_tow_028_com_1282	ntw3_tow_a11_x8_028	true
ntw3_inf_line_119_046_2714_tow_028_com_1283	ntw3_tow_a11_x8_028	true
ntw3_inf_line_119_072_2716	ntw3_ac_a11_x5_119	true
ntw3_inf_line_119_072_2716_com_1286	ntw3_ac_a11_x5_119	true
ntw3_inf_line_119_072_2716_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_119_072_2716_tow_028_com_1286	ntw3_tow_a11_x8_028	true
ntw3_inf_line_119_093_2717	ntw3_ac_a11_x5_119	true
ntw3_inf_line_119_093_2717_com_1287	ntw3_ac_a11_x5_119	true
ntw3_inf_line_119_093_2717_com_1288	ntw3_ac_a11_x5_119	true
ntw3_inf_line_119_093_2717_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_119_093_2717_tow_028_com_1287	ntw3_tow_a11_x8_028	true
ntw3_inf_line_119_093_2717_tow_028_com_1288	ntw3_tow_a11_x8_028	true
ntw3_inf_line_119_129_2720	ntw3_ac_a11_x5_119	true
ntw3_inf_line_119_129_2720_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_120_002_2737	ntw3_ac_a11_x5_120	true
ntw3_inf_line_120_002_2737_com_3555	ntw3_ac_a11_x5_120	true
ntw3_inf_line_120_002_2737_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_120_002_2737_tow_028_com_3555	ntw3_tow_a11_x8_028	true
ntw3_inf_line_120_003_2738	ntw3_ac_a11_x5_120	true
ntw3_inf_line_120_003_2738_com_1308	ntw3_ac_a11_x5_120	true
ntw3_inf_line_120_003_2738_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_120_003_2738_tow_028_com_1308	ntw3_tow_a11_x8_028	true
ntw3_inf_line_120_009_2733	ntw3_ac_a11_x5_120	true
ntw3_inf_line_120_009_2733_com_1304	ntw3_ac_a11_x5_120	true
ntw3_inf_line_120_009_2733_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_120_009_2733_tow_028_com_1304	ntw3_tow_a11_x8_028	true
ntw3_inf_line_120_035_2728	ntw3_ac_a11_x5_120	true
ntw3_inf_line_120_035_2728_com_1298	ntw3_ac_a11_x5_120	true
ntw3_inf_line_120_035_2728_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_120_035_2728_tow_028_com_1298	ntw3_tow_a11_x8_028	true
ntw3_inf_line_120_053_2729	ntw3_ac_a11_x5_120	true
ntw3_inf_line_120_053_2729_com_1299	ntw3_ac_a11_x5_120	true
ntw3_inf_line_120_053_2729_com_1300	ntw3_ac_a11_x5_120	true
ntw3_inf_line_120_053_2729_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_120_053_2729_tow_028_com_1299	ntw3_tow_a11_x8_028	true
ntw3_inf_line_120_053_2729_tow_028_com_1300	ntw3_tow_a11_x8_028	true
ntw3_inf_line_120_084_2731	ntw3_ac_a11_x5_120	true
ntw3_inf_line_120_084_2731_com_1301	ntw3_ac_a11_x5_120	true
ntw3_inf_line_120_084_2731_com_3953	ntw3_ac_a11_x5_120	true
ntw3_inf_line_120_084_2731_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_120_084_2731_tow_028_com_1301	ntw3_tow_a11_x8_028	true
ntw3_inf_line_120_084_2731_tow_028_com_3953	ntw3_tow_a11_x8_028	true
ntw3_inf_line_120_092_2732	ntw3_ac_a11_x5_120	true
ntw3_inf_line_120_092_2732_com_1303	ntw3_ac_a11_x5_120	true
ntw3_inf_line_120_092_2732_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_120_092_2732_tow_028_com_1303	ntw3_tow_a11_x8_028	true
ntw3_inf_line_120_106_2727	ntw3_ac_a11_x5_120	true
ntw3_inf_line_120_106_2727_com_1296	ntw3_ac_a11_x5_120	true
ntw3_inf_line_120_106_2727_com_1297	ntw3_ac_a11_x5_120	true
ntw3_inf_line_120_106_2727_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_120_106_2727_tow_028_com_1296	ntw3_tow_a11_x8_028	true
ntw3_inf_line_120_106_2727_tow_028_com_1297	ntw3_tow_a11_x8_028	true
ntw3_inf_line_120_999_0130	ntw3_ac_a11_x5_120	true
ntw3_inf_line_120_999_0130_com_3560	ntw3_ac_a11_x5_120	true
ntw3_inf_line_120_999_0130_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_120_999_0130_tow_028_com_3560	ntw3_tow_a11_x8_028	true
ntw3_inf_line_120_999_0132	ntw3_ac_a11_x5_120	true
ntw3_inf_line_120_999_0132_com_3562	ntw3_ac_a11_x5_120	true
ntw3_inf_line_120_999_0132_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_120_999_0132_tow_028_com_3562	ntw3_tow_a11_x8_028	true
ntw3_inf_line_120_999_2734	ntw3_ac_a11_x5_120	true
ntw3_inf_line_120_999_2734_com_3553	ntw3_ac_a11_x5_120	true
ntw3_inf_line_120_999_2734_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_120_999_2734_tow_028_com_3553	ntw3_tow_a11_x8_028	true
ntw3_inf_line_120_999_2735	ntw3_ac_a11_x5_120	true
ntw3_inf_line_120_999_2735_com_1305	ntw3_ac_a11_x5_120	true
ntw3_inf_line_120_999_2735_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_120_999_2735_tow_028_com_1305	ntw3_tow_a11_x8_028	true
ntw3_inf_line_121_001_2749	ntw3_ac_a11_x5_121	true
ntw3_inf_line_121_001_2749_com_1319	ntw3_ac_a11_x5_121	true
ntw3_inf_line_121_001_2749_com_4315	ntw3_ac_a11_x5_121	true
ntw3_inf_line_121_001_2749_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_121_001_2749_tow_028_com_1319	ntw3_tow_a11_x8_028	true
ntw3_inf_line_121_001_2749_tow_028_com_4315	ntw3_tow_a11_x8_028	true
ntw3_inf_line_121_002_2750	ntw3_ac_a11_x5_121	true
ntw3_inf_line_121_002_2750_com_1321	ntw3_ac_a11_x5_121	true
ntw3_inf_line_121_002_2750_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_121_002_2750_tow_028_com_1321	ntw3_tow_a11_x8_028	true
ntw3_inf_line_121_003_2751	ntw3_ac_a11_x5_121	true
ntw3_inf_line_121_003_2751_com_1322	ntw3_ac_a11_x5_121	true
ntw3_inf_line_121_003_2751_com_1323	ntw3_ac_a11_x5_121	true
ntw3_inf_line_121_003_2751_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_121_003_2751_tow_028_com_1322	ntw3_tow_a11_x8_028	true
ntw3_inf_line_121_003_2751_tow_028_com_1323	ntw3_tow_a11_x8_028	true
ntw3_inf_line_121_006_2752	ntw3_ac_a11_x5_121	true
ntw3_inf_line_121_006_2752_com_1324	ntw3_ac_a11_x5_121	true
ntw3_inf_line_121_006_2752_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_121_006_2752_tow_028_com_1324	ntw3_tow_a11_x8_028	true
ntw3_inf_line_121_008_2753	ntw3_ac_a11_x5_121	true
ntw3_inf_line_121_008_2753_com_1325	ntw3_ac_a11_x5_121	true
ntw3_inf_line_121_008_2753_com_1326	ntw3_ac_a11_x5_121	true
ntw3_inf_line_121_008_2753_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_121_008_2753_tow_028_com_1325	ntw3_tow_a11_x8_028	true
ntw3_inf_line_121_008_2753_tow_028_com_1326	ntw3_tow_a11_x8_028	true
ntw3_inf_line_121_012_2743	ntw3_ac_a11_x5_121	true
ntw3_inf_line_121_012_2743_com_1313	ntw3_ac_a11_x5_121	true
ntw3_inf_line_121_012_2743_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_121_012_2743_tow_028_com_1313	ntw3_tow_a11_x8_028	true
ntw3_inf_line_121_013_6634	ntw3_ac_a11_x5_121	true
ntw3_inf_line_121_013_6634_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_121_014_2744	ntw3_ac_a11_x5_121	true
ntw3_inf_line_121_014_2744_com_1314	ntw3_ac_a11_x5_121	true
ntw3_inf_line_121_014_2744_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_121_014_2744_tow_028_com_1314	ntw3_tow_a11_x8_028	true
ntw3_inf_line_121_015_6633	ntw3_ac_a11_x5_121	true
ntw3_inf_line_121_015_6633_com_4310	ntw3_ac_a11_x5_121	true
ntw3_inf_line_121_015_6633_tow_028	ntw3_tow_a11_x8_028	true
ntw3_inf_line_121_015_6633_tow_028_com_4310	ntw3_tow_a11_x8_028	true
