unit_key,faction_key,army_corps_name,unit_name,is_tow_variant,encoded_staff_rank,command_stars,command_star_icon_path,command_star_strip_path,command_star_layout,base_mp_cost,unit_cap,recommended_placement,placement_basis,permission_table,permission_source_line,land_unit_table,land_unit_source_lines,rating_table,rating_source_lines,localisation_source,original_pack,original_internal_icon_path,original_extracted_path,copied_icon_path,original_sha256,existing_asset_sha256,matches_existing_asset,copy_status
ntw3_gen_staff_049_0_0082_tow_044,ntw3_tow_b08_x8_044,[1809] 10. Österreich,Franz von Orsini zu Rosenberg,true,0,,,,,1,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,8962,db/units_tables/ntw3_land_units,11171,db/mp_general_command_ratings_tables/mp_general_command_ratings,,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/austria_gen_staff_049_0_0082_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/austria_gen_staff_049_0_0082_icon.tga,assets/staff_general_icons_by_corps/TOW/austria_gen_staff_049_0_0082_icon.tga,ca270ad645dbe219851386d0c3d306aa902e834d6bedf4fabcf667fe1999438b,ca270ad645dbe219851386d0c3d306aa902e834d6bedf4fabcf667fe1999438b,true,copied_from_original_cards94
ntw3_gen_staff_048_3_0081_tow_044,ntw3_tow_b08_x8_044,[1809] 10. Österreich,Friedrich Xaver von Hohenzollern-Hechingen,true,3,3,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_3.png,vertical_left,281,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,8960,db/units_tables/ntw3_land_units,11169,db/mp_general_command_ratings_tables/mp_general_command_ratings,3125,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/austria_gen_staff_048_3_0081_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/austria_gen_staff_048_3_0081_icon.tga,assets/staff_general_icons_by_corps/TOW/austria_gen_staff_048_3_0081_icon.tga,7e6766653181fe29a0e5b530488b6579123883f22085d9273d88503d4885af76,7e6766653181fe29a0e5b530488b6579123883f22085d9273d88503d4885af76,true,copied_from_original_cards94
ntw3_gen_staff_046_2_0079_tow_044,ntw3_tow_b08_x8_044,[1809] 10. Österreich,Heinrich von Bellegarde,true,2,2,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_2.png,vertical_left,159,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,8956,db/units_tables/ntw3_land_units,11165,db/mp_general_command_ratings_tables/mp_general_command_ratings,3121,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/austria_gen_staff_046_2_0079_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/austria_gen_staff_046_2_0079_icon.tga,assets/staff_general_icons_by_corps/TOW/austria_gen_staff_046_2_0079_icon.tga,0cfe9db39ed4087eb6d093875dedd33a8a8fa801fd638195c911761f323964de,0cfe9db39ed4087eb6d093875dedd33a8a8fa801fd638195c911761f323964de,true,copied_from_original_cards94
ntw3_gen_staff_051_1_0084_tow_044,ntw3_tow_b08_x8_044,[1809] 10. Österreich,Johann von Hiller,true,1,1,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_1.png,vertical_left,60,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,8966,db/units_tables/ntw3_land_units,11175,db/mp_general_command_ratings_tables/mp_general_command_ratings,3127,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/austria_gen_staff_051_1_0084_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/austria_gen_staff_051_1_0084_icon.tga,assets/staff_general_icons_by_corps/TOW/austria_gen_staff_051_1_0084_icon.tga,0ef89991456178ffd70f66916f22040f739fc7c791c21879d134d8093c9e4317,0ef89991456178ffd70f66916f22040f739fc7c791c21879d134d8093c9e4317,true,copied_from_original_cards94
ntw3_gen_staff_047_1_0080_tow_044,ntw3_tow_b08_x8_044,[1809] 10. Österreich,Johann von Kollowrat-Krakowsky,true,1,1,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_1.png,vertical_left,60,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,8958,db/units_tables/ntw3_land_units,11167,db/mp_general_command_ratings_tables/mp_general_command_ratings,3123,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/austria_gen_staff_047_1_0080_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/austria_gen_staff_047_1_0080_icon.tga,assets/staff_general_icons_by_corps/TOW/austria_gen_staff_047_1_0080_icon.tga,2e282511abe1a9fe34c92d6acc88d1fc2e4ac61632fac97d8923158f79e804ce,2e282511abe1a9fe34c92d6acc88d1fc2e4ac61632fac97d8923158f79e804ce,true,copied_from_original_cards94
ntw3_gen_staff_053_4_0086_tow_044,ntw3_tow_b08_x8_044,[1809] 10. Österreich,Johann von Liechtenstein [C1],true,4,4,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_4.png,vertical_left,420,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,8969,db/units_tables/ntw3_land_units,11178,db/mp_general_command_ratings_tables/mp_general_command_ratings,3129,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/austria_gen_staff_053_4_0086_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/austria_gen_staff_053_4_0086_icon.tga,assets/staff_general_icons_by_corps/TOW/austria_gen_staff_053_4_0086_icon.tga,a4d2dc226e9e126c27c5b57dc2b8463d01df0fa31b0f80822456ae849c327cb5,a4d2dc226e9e126c27c5b57dc2b8463d01df0fa31b0f80822456ae849c327cb5,true,copied_from_original_cards94
ntw3_gen_staff_050_0_0083_tow_044,ntw3_tow_b08_x8_044,[1809] 10. Österreich,Ludwig von Habsburg-Lothringen,true,0,,,,,1,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,8964,db/units_tables/ntw3_land_units,11173,db/mp_general_command_ratings_tables/mp_general_command_ratings,,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/austria_gen_staff_050_0_0083_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/austria_gen_staff_050_0_0083_icon.tga,assets/staff_general_icons_by_corps/TOW/austria_gen_staff_050_0_0083_icon.tga,277d5293dac539657b3f9933f20e1f02113ad1ce40d306196da4700f317b243c,277d5293dac539657b3f9933f20e1f02113ad1ce40d306196da4700f317b243c,true,copied_from_original_cards94
ntw3_gen_staff_056_3_0089_tow_045,ntw3_tow_b08_x8_045,[1809] 6. UK (Walcheren),John Hope 'Earl of Hopetoun',true,3,3,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_3.png,vertical_left,469,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,8976,db/units_tables/ntw3_land_units,11185,db/mp_general_command_ratings_tables/mp_general_command_ratings,3134,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/britain_pen1_gen_staff_056_3_0089_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/britain_pen1_gen_staff_056_3_0089_icon.tga,assets/staff_general_icons_by_corps/TOW/britain_pen1_gen_staff_056_3_0089_icon.tga,68affd9f1e502919d0f970536446c95e251e6c048346a2161fb0d3fd0f62eca7,68affd9f1e502919d0f970536446c95e251e6c048346a2161fb0d3fd0f62eca7,true,copied_from_original_cards94
ntw3_gen_staff_055_0_0088_tow_045,ntw3_tow_b08_x8_045,[1809] 6. UK (Walcheren),John Pitt 'the Late Lord',true,0,,,,,1,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,8974,db/units_tables/ntw3_land_units,11183,db/mp_general_command_ratings_tables/mp_general_command_ratings,,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/britain_pen1_gen_staff_055_0_0088_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/britain_pen1_gen_staff_055_0_0088_icon.tga,assets/staff_general_icons_by_corps/TOW/britain_pen1_gen_staff_055_0_0088_icon.tga,e798fac77c728369b591d113b4fae3d28fd24b4936203abd3c09e32b1d873c19,e798fac77c728369b591d113b4fae3d28fd24b4936203abd3c09e32b1d873c19,true,copied_from_original_cards94
ntw3_gen_staff_244_0_0536_tow_046,ntw3_tow_b08_x8_046,[1809] 8. Österreich (Tyrol),Johann Baptist von Österreich,true,0,,,,,1,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9337,db/units_tables/ntw3_land_units,11612,db/mp_general_command_ratings_tables/mp_general_command_ratings,,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/austria_gen_staff_244_0_0536_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/austria_gen_staff_244_0_0536_icon.tga,assets/staff_general_icons_by_corps/TOW/austria_gen_staff_244_0_0536_icon.tga,0daabfb793633425cc5dbd9109c9d942def0761a9eba0cd845889637c37711c4,0daabfb793633425cc5dbd9109c9d942def0761a9eba0cd845889637c37711c4,true,copied_from_original_cards94
ntw3_gen_staff_245_0_0542_tow_046,ntw3_tow_b08_x8_046,[1809] 8. Österreich (Tyrol),Johann Chasteler de Courcelles,true,0,,,,,1,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9339,db/units_tables/ntw3_land_units,11614,db/mp_general_command_ratings_tables/mp_general_command_ratings,,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/austria_gen_staff_245_0_0542_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/austria_gen_staff_245_0_0542_icon.tga,assets/staff_general_icons_by_corps/TOW/austria_gen_staff_245_0_0542_icon.tga,c5951846bbaac8d1b8c0fd0e531a0e650c6097c8cf7eb5f9e8168a96d7bab483,c5951846bbaac8d1b8c0fd0e531a0e650c6097c8cf7eb5f9e8168a96d7bab483,true,copied_from_original_cards94
ntw3_gen_staff_168_0_0201_tow_019,ntw3_tow_b09_x8_019,[1809] 9. España,Antoine de Malet de Coupigny,true,0,,,,,1,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9228,db/units_tables/ntw3_land_units,11473,db/mp_general_command_ratings_tables/mp_general_command_ratings,,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/spain_spa_gen_staff_168_0_0201_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/spain_spa_gen_staff_168_0_0201_icon.tga,assets/staff_general_icons_by_corps/TOW/spain_spa_gen_staff_168_0_0201_icon.tga,88efd38c36f13ebac03fd2d4ad9ac8dc3dc88f1cad942e136ba967e6b36aa36a,88efd38c36f13ebac03fd2d4ad9ac8dc3dc88f1cad942e136ba967e6b36aa36a,true,copied_from_original_cards94
ntw3_gen_staff_167_2_0199_tow_019,ntw3_tow_b09_x8_019,[1809] 9. España,Don Pedro Caro y Sureda 'el Marqués de la Romana',true,2,2,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_2.png,vertical_left,177,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9224,db/units_tables/ntw3_land_units,11469,db/mp_general_command_ratings_tables/mp_general_command_ratings,3402,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/spain_spa_gen_staff_167_2_0199_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/spain_spa_gen_staff_167_2_0199_icon.tga,assets/staff_general_icons_by_corps/TOW/spain_spa_gen_staff_167_2_0199_icon.tga,75c88977b6e96e07df02a63a72716fb20d16a6d94f5ac0f56d857789699fdc2d,75c88977b6e96e07df02a63a72716fb20d16a6d94f5ac0f56d857789699fdc2d,true,copied_from_original_cards94
ntw3_gen_staff_167_3_0200_tow_019,ntw3_tow_b09_x8_019,[1809] 9. España,Don Vicente de Canas y Portocarrero 'Duque del Parque',true,3,3,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_3.png,vertical_left,312,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9226,db/units_tables/ntw3_land_units,11471,db/mp_general_command_ratings_tables/mp_general_command_ratings,3404,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/spain_spa_gen_staff_167_3_0200_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/spain_spa_gen_staff_167_3_0200_icon.tga,assets/staff_general_icons_by_corps/TOW/spain_spa_gen_staff_167_3_0200_icon.tga,4d391b28a566192adef98a1da35f58c3ee2da86285a98df0037bc971dfc13f5a,4d391b28a566192adef98a1da35f58c3ee2da86285a98df0037bc971dfc13f5a,true,copied_from_original_cards94
ntw3_gen_staff_166_1_0198_tow_019,ntw3_tow_b09_x8_019,[1809] 9. España,Francisco Javier Venegas,true,1,1,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_1.png,vertical_left,67,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9222,db/units_tables/ntw3_land_units,11467,db/mp_general_command_ratings_tables/mp_general_command_ratings,3400,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/spain_spa_gen_staff_166_1_0198_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/spain_spa_gen_staff_166_1_0198_icon.tga,assets/staff_general_icons_by_corps/TOW/spain_spa_gen_staff_166_1_0198_icon.tga,7df0b52f16f3eae646e0ef2c1f3ba439192167c5756ecde63eb869ef80051e65,7df0b52f16f3eae646e0ef2c1f3ba439192167c5756ecde63eb869ef80051e65,true,copied_from_original_cards94
ntw3_gen_staff_169_2_0202_tow_019,ntw3_tow_b09_x8_019,[1809] 9. España,Joaquín Blake y Joyes,true,2,2,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_2.png,vertical_left,177,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9230,db/units_tables/ntw3_land_units,11475,db/mp_general_command_ratings_tables/mp_general_command_ratings,3406,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/spain_spa_gen_staff_169_2_0202_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/spain_spa_gen_staff_169_2_0202_icon.tga,assets/staff_general_icons_by_corps/TOW/spain_spa_gen_staff_169_2_0202_icon.tga,7b842bd8bbd2c4ac6a267d7fbe5ad050136a187eda886bd62416543b066e185c,7b842bd8bbd2c4ac6a267d7fbe5ad050136a187eda886bd62416543b066e185c,true,copied_from_original_cards94
ntw3_gen_staff_163_8_0195_tow_020,ntw3_tow_b09_x8_020,"[1809] 10. UK, España, Portugal",Arthur Wellesley 'Wellington',true,8,8,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_8.png,vertical_left,1746,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9216,db/units_tables/ntw3_land_units,11461,db/mp_general_command_ratings_tables/mp_general_command_ratings,3394,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/britain_pen1_gen_staff_163_8_0195_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/britain_pen1_gen_staff_163_8_0195_icon.tga,assets/staff_general_icons_by_corps/TOW/britain_pen1_gen_staff_163_8_0195_icon.tga,4102c174bcb13680317246aabf2f193617f74a48632f1463c77fb0304d43320c,4102c174bcb13680317246aabf2f193617f74a48632f1463c77fb0304d43320c,true,copied_from_original_cards94
ntw3_gen_staff_165_1_0197_tow_020,ntw3_tow_b09_x8_020,"[1809] 10. UK, España, Portugal",Don Gregorio Garcia de la Cuesta,true,1,1,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_1.png,vertical_left,95,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9220,db/units_tables/ntw3_land_units,11465,db/mp_general_command_ratings_tables/mp_general_command_ratings,3398,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/spain_spa_gen_staff_165_1_0197_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/spain_spa_gen_staff_165_1_0197_icon.tga,assets/staff_general_icons_by_corps/TOW/spain_spa_gen_staff_165_1_0197_icon.tga,cea72b9be952bff68d64972735e0e72e8906d7d12dcebfc37dbf7a4e770288cd,cea72b9be952bff68d64972735e0e72e8906d7d12dcebfc37dbf7a4e770288cd,true,copied_from_original_cards94
ntw3_gen_staff_170_1_0203_tow_020,ntw3_tow_b09_x8_020,"[1809] 10. UK, España, Portugal",Francisco da Silveira Pinto da Fonseca Teixeira,true,1,1,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_1.png,vertical_left,95,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9232,db/units_tables/ntw3_land_units,11477,db/mp_general_command_ratings_tables/mp_general_command_ratings,3408,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/portugal_gen_staff_170_1_0203_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/portugal_gen_staff_170_1_0203_icon.tga,assets/staff_general_icons_by_corps/TOW/portugal_gen_staff_170_1_0203_icon.tga,3ac5fe197c51b0790df45e65172d54f05521cc600f25df1cf350215a6d8b05c5,3ac5fe197c51b0790df45e65172d54f05521cc600f25df1cf350215a6d8b05c5,true,copied_from_original_cards94
ntw3_gen_staff_164_2_0196_tow_020,ntw3_tow_b09_x8_020,"[1809] 10. UK, España, Portugal",William Carr Beresford,true,2,2,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_2.png,vertical_left,250,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9218,db/units_tables/ntw3_land_units,11463,db/mp_general_command_ratings_tables/mp_general_command_ratings,3396,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/britain_spa_gen_staff_164_2_0196_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/britain_spa_gen_staff_164_2_0196_icon.tga,assets/staff_general_icons_by_corps/TOW/britain_spa_gen_staff_164_2_0196_icon.tga,86ff94547e8da0764e08cb0337bf1d7a4ba46c5c06c187be328bf536e9d5b433,86ff94547e8da0764e08cb0337bf1d7a4ba46c5c06c187be328bf536e9d5b433,true,copied_from_original_cards94
ntw3_gen_staff_013_1_0038_tow_026,ntw3_tow_b10_x8_026,[1812] 7. UK (USA),George Prévost,true,1,1,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_1.png,vertical_left,87,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,8865,db/units_tables/ntw3_land_units,11074,db/mp_general_command_ratings_tables/mp_general_command_ratings,3056,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/britain_us_gen_staff_013_1_0038_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/britain_us_gen_staff_013_1_0038_icon.tga,assets/staff_general_icons_by_corps/TOW/britain_us_gen_staff_013_1_0038_icon.tga,f7c85ac3e4a89ec26ae983fb17bb82859fa512abd64cc1873a302d1603fb9ea3,f7c85ac3e4a89ec26ae983fb17bb82859fa512abd64cc1873a302d1603fb9ea3,true,copied_from_original_cards94
ntw3_gen_staff_013_2_0494_tow_026,ntw3_tow_b10_x8_026,[1812] 7. UK (USA),Gordon Drummond,true,2,2,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_2.png,vertical_left,228,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,8867,db/units_tables/ntw3_land_units,11076,db/mp_general_command_ratings_tables/mp_general_command_ratings,3058,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/britain_us_gen_staff_013_2_0494_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/britain_us_gen_staff_013_2_0494_icon.tga,assets/staff_general_icons_by_corps/TOW/britain_us_gen_staff_013_2_0494_icon.tga,8bea216ce5a7369d54a3744a651bd8f0212d5dcf5d1fd596307b06d46906f619,8bea216ce5a7369d54a3744a651bd8f0212d5dcf5d1fd596307b06d46906f619,true,copied_from_original_cards94
ntw3_gen_staff_015_5_0039_tow_026,ntw3_tow_b10_x8_026,[1812] 7. UK (USA),Isaac Brock,true,5,5,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_5.png,vertical_left,820,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,8873,db/units_tables/ntw3_land_units,11082,db/mp_general_command_ratings_tables/mp_general_command_ratings,3064,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/britain_us_gen_staff_015_5_0039_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/britain_us_gen_staff_015_5_0039_icon.tga,assets/staff_general_icons_by_corps/TOW/britain_us_gen_staff_015_5_0039_icon.tga,1b76f6e662ada92604eb1681fd7cdd2c9a8a81643303035a656eed1c783b708e,1b76f6e662ada92604eb1681fd7cdd2c9a8a81643303035a656eed1c783b708e,true,copied_from_original_cards94
ntw3_gen_staff_014_4_0498_tow_026,ntw3_tow_b10_x8_026,[1812] 7. UK (USA),Robert Ross,true,4,4,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_4.png,vertical_left,601,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,8871,db/units_tables/ntw3_land_units,11080,db/mp_general_command_ratings_tables/mp_general_command_ratings,3062,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/britain_us_gen_staff_014_4_0498_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/britain_us_gen_staff_014_4_0498_icon.tga,assets/staff_general_icons_by_corps/TOW/britain_us_gen_staff_014_4_0498_icon.tga,a36b2efbda1dc63ce54132b37d8fe1d91d2797a49573df16052ed966457ef5b1,a36b2efbda1dc63ce54132b37d8fe1d91d2797a49573df16052ed966457ef5b1,true,copied_from_original_cards94
ntw3_gen_staff_014_1_0040_tow_026,ntw3_tow_b10_x8_026,[1812] 7. UK (USA),Roger Hale Sheaffe,true,1,1,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_1.png,vertical_left,87,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,8869,db/units_tables/ntw3_land_units,11078,db/mp_general_command_ratings_tables/mp_general_command_ratings,3060,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/britain_us_gen_staff_014_1_0040_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/britain_us_gen_staff_014_1_0040_icon.tga,assets/staff_general_icons_by_corps/TOW/britain_us_gen_staff_014_1_0040_icon.tga,5eb55d8542dd812e61ef0aa9c4e35c06a5df8c020bfd1db70dceda8f0850fd7f,5eb55d8542dd812e61ef0aa9c4e35c06a5df8c020bfd1db70dceda8f0850fd7f,true,copied_from_original_cards94
ntw3_gen_staff_186_3_0212_tow_013,ntw3_tow_b11_x8_013,[1812] 10. Rossiya,Aleksandr Osterman-Tolstoi,true,3,3,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_3.png,vertical_left,281,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9269,db/units_tables/ntw3_land_units,11523;11524,db/mp_general_command_ratings_tables/mp_general_command_ratings,3450;3451,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/russia_1807_gen_staff_186_3_0212_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/russia_1807_gen_staff_186_3_0212_icon.tga,assets/staff_general_icons_by_corps/TOW/russia_1807_gen_staff_186_3_0212_icon.tga,66b559a1e8e63aaf3d69b7e6f123fe1115e228111b8c425668e973c386df085e,66b559a1e8e63aaf3d69b7e6f123fe1115e228111b8c425668e973c386df085e,true,copied_from_original_cards94
